URL,SIZE,NO. OF OUTLINKS,CONTENT_TYPE
http://www.nbcnews.com/storyline/san-bernardino-shooting/amp/3-connected-san-bernardino-shooter-arrested-n564251,35994,20,text/html; charset=utf-8
http://www.nbcnews.com/storyline/new-york-prison-escape/amp/son-prison-worker-questioned-escape-says-mom-would-not-assist-n372416,38395,21,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/isis-releases-video-purportedly-showing-beheading-japanese-hostage-kenji-goto-n295201,110764,94,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/neely-iraq-n324416,98371,83,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/ramadi-assault-iraqi-forces-center-isis-held-city-official-says-n484331,107287,88,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/isis-earned-500-million-selling-oil-treasury-official-n478251,117142,94,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/isis-releases-images-purportedly-showing-bombing-baal-shamin-temple-palmyra-n415496,91887,89,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/isis-leader-says-group-getting-stronger-purported-new-message-n486201,110264,92,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/isis-second-command-killed-u-s-airstrike-white-house-says-n413981,99611,85,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/hostage-kayla-mueller-was-raped-isis-leader-abu-bakr-al-n410171,122175,94,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/jordan-tells-isis-revenge-airstrikes-are-just-beginning-n301366,121485,101,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-uncovered/when-did-jordan-find-out-hostage-pilot-muath-al-kasasbeh-n299896,153972,107,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-uncovered/isis-can-destroy-palmyra-ruins-we-need-help-residents-plea-n369686,130416,99,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/isis-trail-death-n475861,112021,88,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-uncovered/amp/isis-2015-look-year-terror-n483691,52430,45,text/html; charset=utf-8
http://www.nbcnews.com/storyline/russian-plane-crashes-in-the-sinai,143711,104,text/html; charset=utf-8
http://www.nbcnews.com/news/world/tunisia-declares-state-emergency-after-hotel-attack-state-media-n386706,91666,80,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/u-s-deploy-special-operations-forces-syria-official-n454506,129887,101,text/html; charset=utf-8
http://www.nbcnews.com/storyline/zika-virus-outbreak/amp/cdc-declares-texas-town-yellow-zika-virus-zone-n696156,39066,26,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/amp/rumor-german-shepherd-wins-best-show-westminster-n721041,36332,24,text/html; charset=utf-8
http://www.nbcnews.com/storyline/new-york-prison-escape/amp/six-notorious-inmates-whove-passed-through-dannemora-prison-n371641,42923,30,text/html; charset=utf-8
http://www.nbcnews.com/id/44276345/ns/us_news-crime_and_courts/t/years-later-preppie-killing-still-stings-new-york-city/,60899,99,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/amp/ebola-returns-liberia-again-n467146,35309,22,text/html; charset=utf-8
http://www.nbcnews.com/storyline/san-bernardino-shooting/amp/google-ceo-backs-apple-fbi-fight-over-cracking-san-bernardino-n520421,38957,22,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/amp/another-american-infected-ebola-n322486,36000,27,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/texas-ebola-victim-thomas-eric-duncans-body-has-been-cremated-n223206,107724,88,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/ebola-patient-dr-martin-salia-has-died-nebraska-officials-n249956,102496,82,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/southeast-battens-down-hatches-ahead-hurricane-matthew-n660651,106729,75,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/amp/hurricane-matthew-pounds-florida-coast-n661826,39515,18,text/html; charset=utf-8
http://www.nbcnews.com/storyline/hurricane-matthew/hurricane-matthew-weakened-category-3-threatens-southeast-n661621,155996,112,text/html; charset=utf-8
http://www.nbcnews.com/storyline/hurricane-matthew/hurricane-matthew-death-toll-rises-difficult-days-ahead-n-c-n666891,109727,87,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/yazidi-women-sold-by-isis-tell-chilling-tales-of-slave-auction-399059523552,506272,170,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-uncovered/amp/amal-clooney-takes-isis-clear-case-genocide-yazidis-n649126,53522,27,text/html; charset=utf-8
http://www.nbcnews.com/news/world/amal-clooney-takes-maldives-human-rights-battle-washington-n496051,113927,103,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/john-kerry-isis-committing-genocide-n540706,135801,106,text/html; charset=utf-8
http://www.nbcnews.com/storyline/san-bernardino-shooting/amp/photo-captures-san-bernardino-killers-entering-u-s-last-year-n475606,36653,23,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/amp/were-all-trouble-if-ebola-outbreak-africa-goes-unchecked-n235901,40109,23,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/liberian-president-u-s-quarantines-ebola-health-workers-overreaction-n235881,107262,81,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/ebola-free-nurse-amber-vinson-leaves-emory-hospital-n235651,103630,83,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/malis-first-ebola-patient-two-year-old-girl-dies-n233651,105226,82,text/html; charset=utf-8
http://www.nbcnews.com/storyline/new-york-prison-escape/amp/prison-seamstress-joyce-mitchell-weeps-during-sentencing-escape-help-n434796,39295,20,text/html; charset=utf-8
http://www.nbcnews.com/politics/politics-news/president-donald-trump-says-he-will-ask-major-investigation-allegations-n711956,120233,104,text/html; charset=utf-8
http://www.nbcnews.com/politics/politics-news/amp/white-house-outlines-plans-crack-down-illegal-immigration-n712126,41586,27,text/html; charset=utf-8
http://www.nbcnews.com/news/world/amp/rescuers-fight-save-hundreds-pilot-whales-beached-new-zealand-n719206,36943,25,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/amp/iraqis-mourn-destruction-ancient-city-nimrud-isis-tried-destroy-identity-n694636,44032,24,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/unescos-irina-bokova-laments-isis-cultural-cleansing-antiquities-n386291,128930,109,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/video-purports-show-isis-militants-damaging-iraqs-hatra-archaeological-site-n335676,97365,85,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-uncovered/amp/vian-dahkil-fights-save-yazidis-extermination-isis-n461956,45005,23,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/peace-corps-volunteers-reluctant-evacuate-despite-ebola-outbreak-n170006,117096,91,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/ebola-patient-dr-kent-brantly-arrives-u-s-hospital-liberia-n171241,128684,99,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/amp/ebola-epidemic-poses-dilemma-church-aid-groups-n171116,44301,27,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-uncovered/amp/did-isis-sympathizers-create-fake-facebook-page-u-s-cop-n447886,41411,23,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/hackers-kill-list-shows-isis-crowdsourcing-terrorism-n446136,107560,93,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/u-s-files-criminal-complaint-against-isis-hacker-n445591,102564,84,text/html; charset=utf-8
http://www.nbcnews.com/feature/freshman-year/amp/here-are-top-colleges-universities-ranked-students-n439981,37632,25,text/html; charset=utf-8
http://www.nbcnews.com/feature/freshman-year/making-grade-princeton-review-releases-best-colleges-guide-n403841,90245,86,text/html; charset=utf-8
http://www.nbcnews.com/feature/freshman-year/video/how-rising-textbook-prices-mirror-rising-drug-costs-495097411779,288794,164,text/html; charset=utf-8
http://www.nbcnews.com/feature/freshman-year/harvard-tops-u-s-news-world-reports-list-best-global-n439546,93119,87,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/amp/gunman-opens-fire-orlando-nightclub-n590461,41407,18,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/orlando-nightclub-shooting-emergency-services-respond-reports-gunman-n590446,175410,133,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/vigils-across-country-remember-victims-pulse-massacre-n590776,108635,75,text/html; charset=utf-8
http://www.nbcnews.com/health/cancer-care-progress-threatened-congress-budget-cuts-group-says-2D11718659,78625,79,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/amp/bill-raises-funding-nih-fda-so-why-doesnt-everyone-love-n390241,42523,25,text/html; charset=utf-8
http://www.nbcnews.com/feature/nbc-out/amp/opinion-frank-ocean-perfect-model-carefree-black-masculinity-n642051,40210,20,text/html; charset=utf-8
http://www.nbcnews.com/video/steep-gas-price-hike-sparks-angry-protests-in-mexico-854148163913?cid=amp_nbcnews,322458,140,text/html; charset=utf-8
http://www.nbcnews.com/news/latino/amp/mexican-lawmakers-grapple-trump-what-comes-next-n714501,45889,31,text/html; charset=utf-8
http://www.nbcnews.com/storyline/san-bernardino-shooting/amp/san-bernardino-defendant-enrique-marquez-admitted-terrorism-facebook-feds-n482131,38195,21,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/amp/ebola-ticks-again-west-africa-n373171,36746,22,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/amp/cures-act-congress-heavily-influenced-lobbyists-n689531,44931,30,text/html; charset=utf-8
http://www.nbcnews.com/news/latino/amp/international-star-ricky-martin-engaged-artist-jwan-yosef-n684741,35658,35,text/html; charset=utf-8
http://www.nbcnews.com/politics/2016-election/amp/trump-meets-mexican-president-skips-border-wall-negotiations-n640856,48195,34,text/html; charset=utf-8
http://www.nbcnews.com/feature/freshman-year/amp/college-rankings-are-out-princeton-tops-list-again-n424436,35760,25,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-uncovered/amp/analysis-syrias-assad-set-be-abandoned-russia-iran-n403581,45682,24,text/html; charset=utf-8
http://www.nbcnews.com/news/world/syrias-embattled-president-admits-manpower-shortage-n398651,85941,76,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-uncovered/amp/last-days-isis-mosul-real-life-horror-movie-n684601,47010,22,text/html; charset=utf-8
http://www.nbcnews.com/news/world/warrior-baby-last-ebola-patient-treated-guinea-n466026,86827,78,text/html; charset=utf-8
http://www.nbcnews.com/storyline/ebola-virus-outbreak/amp/good-warrior-newborn-beats-ebola-guinea-n467331,40781,25,text/html; charset=utf-8
http://www.nbcnews.com/video/footage-shows-shocking-aftermath-of-brussels-airport-blast-649900611955,322475,140,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/amp/airport-subway-blasts-kill-dozens-brussels-n543456,49072,24,text/html; charset=utf-8
http://www.nbcnews.com/storyline/brussels-attacks/brussels-terror-belgian-police-find-bomb-making-factory-isis-flag-n543471,123345,102,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/today-pictures-march-22-n543796,91044,77,text/html; charset=utf-8
http://www.nbcnews.com/storyline/brussels-attacks/brussels-airport-metro-explosions-suicide-attacker-suspected-n543086,159849,129,text/html; charset=utf-8
http://www.nbcnews.com/video/palestinians-slam-trump-s-waterboarding-comments-as-obscene-863291459657?cid=amp_nbcnews,322843,140,text/html; charset=utf-8
http://www.nbcnews.com/video/college-rankings-that-really-matter-566352963730?cid=amp_nbcnews,321980,140,text/html; charset=utf-8
http://www.nbcnews.com/news/world/peshmerga-fighters-free-yazidis-besieged-isis-iraqs-sinjar-mountain-n271536,91424,85,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-uncovered/amp/yazidis-u-s-grateful-thanksgiving-escaping-isis-n468361,44182,25,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-terror/russian-aggression-complicates-obamas-options-syria-n441061,122187,96,text/html; charset=utf-8
http://www.nbcnews.com/storyline/isis-uncovered/amp/u-s-strategy-train-syrian-fighters-could-have-succeeded-rebel-n441996,40365,22,text/html; charset=utf-8
http://www.nbcnews.com/video/brexit-vote-drives-u-s-markets-down-sharply-at-open-712070723662,323083,140,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/amp/house-passes-controversial-medical-funding-cures-bill-n690446,40403,24,text/html; charset=utf-8
http://www.nbcnews.com/politics/2016-election/donald-trump-reveals-details-his-health-care-plan-n530701,98336,91,text/html; charset=utf-8
http://www.nbcnews.com/news/world/amp/north-korea-ready-test-fire-icbm-any-time-any-place-n712026,42493,27,text/html; charset=utf-8
http://www.nbcnews.com/news/world/north-korea-warns-it-would-use-nuclear-weapons-first-if-n665791,118027,93,text/html; charset=utf-8
http://www.nbcnews.com/id/34653911/?q=Atkins%20Nutritional%20Approach,106987,95,text/html; charset=utf-8
http://www.nbcnews.com/id/33970661/ns/health-diet_and_nutrition/t/best-worst-foods-immunity/,46390,98,text/html; charset=utf-8
http://www.nbcnews.com/id/31832558/ns/health-diet_and_nutrition/t/ways-food-industry-fools-you/,46380,98,text/html; charset=utf-8
http://www.nbcnews.com/id/35487357/ns/health-fitness/t/biggest-loser-has-big-health-problems/?ns=health-fitness,111502,115,text/html; charset=utf-8
http://www.nbcnews.com/id/35819203/ns/health-diet_and_nutrition/t/new-atkins-diet-protein-overload/Profile,63655,109,text/html; charset=utf-8
http://www.nbcnews.com/id/14836212/ns/health-diet_and_nutrition/,133057,181,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/politics/life-inside-the-white-house-31046062/,88293,69,text/html; charset=utf-8
http://www.nbcnews.com/id/30892505/ns/politics-white_house/,80129,189,text/html; charset=utf-8
http://www.nbcnews.com/id/30932789/ns/politics-white_house/,47835,95,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/trump-tweets-apparent-call-more-us-nuclear-weapons-n699221,133794,97,text/html; charset=utf-8
http://www.nbcnews.com/news/north-korea/amp/trump-right-about-china-north-korea-s-nuclear-program-n702701,72841,35,text/html; charset=utf-8
http://www.nbcnews.com/news/north-korea/north-korea-nuclear-test-what-you-need-know-n645431,126704,105,text/html; charset=utf-8
http://www.nbcnews.com/video/30-seconds-to-know/57163557,11112,11,text/html; charset=utf-8
http://www.nbcnews.com/storyline/2016-year-in-review/amp/7-memorable-political-quotes-2016-n701341,43170,37,text/html; charset=utf-8
http://www.nbcnews.com/politics/2016-election/beyonce-jay-z-join-hillary-clinton-stage-cleveland-rally-n678361,108150,92,text/html; charset=utf-8
http://www.nbcnews.com/politics/2016-election/mike-huckabee-suspends-presidential-campaign-n509306,84995,82,text/html; charset=utf-8
http://www.nbcnews.com/video/beyonce-in-formation-for-hillary-clinton-801614915875,322674,140,text/html; charset=utf-8
http://www.nbcnews.com/news/world/canadian-prime-minister-justin-trudeau-appoint-gender-equal-cabinet-n457146,117064,98,text/html; charset=utf-8
http://www.nbcnews.com/politics/2016-election/bernie-sanders-looks-common-ground-liberty-university-n427116,92929,84,text/html; charset=utf-8
http://www.nbcnews.com/politics/2016-election/michelle-obama-trump-s-comments-towards-women-enough-enough-n665866,130477,106,text/html; charset=utf-8
http://www.nbcnews.com/video/michelle-obama-on-trump-s-comments-enough-is-enough-785269827588,322461,140,text/html; charset=utf-8
